movieId,title,Plot,actors,director,runtime,cert,imdb_rating,imdb_id,poster
1882,Chariots of Fire,"Two British track athletes, one a determined Jew, and the other a devout Christian, compete in the 1924 Olympics.","Nicholas Farrell, Nigel Havers, Ian Charleson, Ben Cross",Hugh Hudson,125,PG,7.2,tt0082158,https://m.media-amazon.com/images/M/MV5BZjNlNDFmM2ItMDE0Zi00MWNiLTljOWQtZGQ1YTQ2ZWUzZDU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1883,Terms of Endearment,"Follows hard-to-please Aurora looking for love, and her daughter's family problems.","Shirley MacLaine, Debra Winger, Jack Nicholson, Danny DeVito",James L. Brooks,132,PG,7.4,tt0086425,https://m.media-amazon.com/images/M/MV5BMTk0ODM4NDk0MF5BMl5BanBnXkFtZTgwMTEzMDUxMDE@._V1_SX300.jpg
1884,Out of Africa,"In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.","Meryl Streep, Robert Redford, Klaus Maria Brandauer, Michael Kitchen",Sydney Pollack,161,PG,7.2,tt0089755,https://m.media-amazon.com/images/M/MV5BMTc5Y2NiZWQtZGY4YS00NDI4LThhM2ItMDdhYzFlNzY1NmM0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
1885,The Last Emperor,The story of the final Emperor of China.,"John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying",Bernardo Bertolucci,163,PG-13,7.8,tt0093389,https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
1886,Rain Man,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",Barry Levinson,133,R,8.0,tt0095953,https://m.media-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1887,Driving Miss Daisy,An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.,"Morgan Freeman, Jessica Tandy, Dan Aykroyd, Patti LuPone",Bruce Beresford,99,PG,7.4,tt0097239,https://m.media-amazon.com/images/M/MV5BMDE2ZTY3YmUtZTFhYy00ZmU2LWI2NjktY2NmZGZlYjg5OGMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1888,Take the Money and Run,"The life and times of Virgil Starkwell, inept bank robber.","Woody Allen, Janet Margolin, Marcel Hillaire, Jacquelyn Hyde",Woody Allen,85,M,7.3,tt0065063,https://m.media-amazon.com/images/M/MV5BMjE2Mjc5NDg3OV5BMl5BanBnXkFtZTgwMzUxMjMyMTE@._V1_SX300.jpg
1889,Klute,A small-town detective searching for a missing man has only one lead: a connection with a New York prostitute.,"Jane Fonda, Donald Sutherland, Charles Cioffi, Roy Scheider",Alan J. Pakula,114,R,7.2,tt0067309,https://m.media-amazon.com/images/M/MV5BMmRiZDhhNTYtYzBkZi00ODNiLWIzMjUtZDdmMDFkMjQyZGRjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
1890,Repo Man,"Young punk Otto becomes a repo man after helping to steal a car, and stumbles into a world of wackiness as a result.","Harry Dean Stanton, Emilio Estevez, Tracey Walter, Olivia Barash",Alex Cox,92,R,6.9,tt0087995,https://m.media-amazon.com/images/M/MV5BNzdkMzVhNTgtMjlhNC00M2JkLWI3MzktYzdkNzYxNTk1NjcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1891,Metropolitan,"A group of young upper-class Manhattanites are blithely passing through the gala debutante season, when an unusual outsider joins them and stirs them up.","Carolyn Farina, Edward Clements, Chris Eigeman, Taylor Nichols",Whit Stillman,98,PG-13,7.4,tt0100142,https://m.media-amazon.com/images/M/MV5BMjIxNzc4OTE1MF5BMl5BanBnXkFtZTgwNzY1NTk4NjE@._V1_SX300.jpg
1892,Labyrinth,A 16-year-old girl is given 13 hours to solve a labyrinth and rescue her baby brother when her wish for him to be taken away is granted by the Goblin King.,"David Bowie, Jennifer Connelly, Toby Froud, Shelley Thompson",Jim Henson,101,PG,7.4,tt0091369,https://m.media-amazon.com/images/M/MV5BMjM2MDE4OTQwOV5BMl5BanBnXkFtZTgwNjgxMTg2NzE@._V1_SX300.jpg
1893,The Breakfast Club,Five high school students meet in Saturday detention and discover how they have a lot more in common than they thought.,"Emilio Estevez, Paul Gleason, Anthony Michael Hall, John Kapelos",John Hughes,97,R,7.9,tt0088847,https://m.media-amazon.com/images/M/MV5BOTM5N2ZmZTMtNjlmOS00YzlkLTk3YjEtNTU1ZmQ5OTdhODZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1894,A Nightmare on Elm Street 2: Freddy's Revenge,"A teenage boy is haunted in his dreams by deceased child murderer Freddy Krueger, who is out to possess him in order to continue his reign of terror in the real world.","Mark Patton, Kim Myers, Robert Rusler, Clu Gulager",Jack Sholder,87,R,5.4,tt0089686,https://m.media-amazon.com/images/M/MV5BZjBmNWNiN2ItYzM0ZC00MWQyLWFmZjctMmZkNTVhMjE1ZjFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1895,A Nightmare on Elm Street 3: Dream Warriors,A psychiatrist familiar with knife-wielding dream demon Freddy Krueger helps teens at a mental hospital battle the killer who is invading their dreams.,"Heather Langenkamp, Craig Wasson, Patricia Arquette, Robert Englund",Chuck Russell,96,R,6.6,tt0093629,https://m.media-amazon.com/images/M/MV5BY2UyYjhiNzktNzkzNi00MzVlLWIwMGItMTU4YTY2ZDM5YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1896,A Nightmare on Elm Street 4: The Dream Master,"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.","John Beckman, Kisha Brackel, Brooke Bundy, Wanda Bursey",Renny Harlin,93,R,5.7,tt0095742,https://m.media-amazon.com/images/M/MV5BNTM5NWJjNWEtODgwNC00ODM1LWE4NzctMWNlNGNkNjg3NjE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1897,A Nightmare on Elm Street 5: The Dream Child,"The pregnant Alice finds Freddy Krueger striking through the sleeping mind of her unborn child, hoping to be reborn into the real world.","Robert Englund, Lisa Wilcox, Kelly Jo Minter, Danny Hassel",Stephen Hopkins,89,R,5.1,tt0097981,https://m.media-amazon.com/images/M/MV5BM2E3YzFhOGItZjRiOC00MTExLTg0YzctOGJmZmMyMTEwMDVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1898,Freddy's Dead: The Final Nightmare,"Dream-haunting Freddy Krueger returns once again to prowl the nightmares of Springwood's last surviving teenager, and of a woman whose personal connection to Krueger may mean his doom.","Robert Englund, Lisa Zane, Shon Greenblatt, Lezlie Deane",Rachel Talalay,89,R,4.9,tt0101917,https://m.media-amazon.com/images/M/MV5BOGQ3MTdiYjQtZmU1NC00NmQ5LTg2YTMtYWI0NjA5MzUwZTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1899,Friday the 13th,"A group of camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp which, years before, was the site of a child's drowning.","Betsy Palmer, Adrienne King, Jeannine Taylor, Robbi Morgan",Sean S. Cunningham,95,R,6.5,tt0080761,https://m.media-amazon.com/images/M/MV5BNWMxYTYzYWQtNGZmNy00MTg5LTk1N2MtNzQ5NjQxYjQ5NTJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1900,Friday the 13th Part 2,"Mrs. Voorhees is dead, and Camp Crystal Lake is shut down, but a camp next to the infamous place is stalked by an unknown assailant.","Amy Steel, John Furey, Adrienne King, Kirsten Baker",Steve Miner,87,R,6.1,tt0082418,https://m.media-amazon.com/images/M/MV5BM2MwZWJjNDEtN2FmYy00YjdhLWFjZTEtNTA3ZjVkZDJjNjYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1901,Close Encounters of the Third Kind,"Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.","Richard Dreyfuss, François Truffaut, Teri Garr, Melinda Dillon",Steven Spielberg,138,PG,7.7,tt0075860,https://m.media-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg
1902,Friday the 13th: The Final Chapter,"After being mortally wounded and taken to the morgue, murderer Jason Voorhees spontaneously revives and embarks on a killing spree as he makes his way back to his home at Camp Crystal Lake.","Judie Aronson, Peter Barton, Erich Anderson, Kimberly Beck",Joseph Zito,91,R,6.0,tt0087298,https://m.media-amazon.com/images/M/MV5BYWE5YzI0YWItMzkyMi00ODgzLThjNTAtYzVlMmZjZDA2ZWFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1903,New Beginnings: The Making of Friday the 13th Part V - A New Beginning,The making of Friday the 13th: A New Beginning (1985) with interviews with the cast and crew.,"Michael Felsher, Tiffany Helm, Harry Manfredini, Tom Morga",N/A,11,N/A,8.4,tt2077806,N/A
1904,Friday the 13th Part VI: Jason Lives,"Tommy Jarvis goes to the graveyard to get rid of Jason Voorhees' body once and for all, but inadvertently brings him back to life instead. The newly revived killer once again seeks revenge, and Tommy may be the only one who can defeat him.","Thom Mathews, Jennifer Cooke, David Kagen, Kerry Noonan",Tom McLoughlin,86,R,6.0,tt0091080,https://m.media-amazon.com/images/M/MV5BYjM3ZjhjNzgtMjg2OC00MmI5LWIyZGItOTUxZTVlZjdjNTNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1905,Friday the 13th Part VII: The New Blood,"Years after Tommy Jarvis chained him underwater at Camp Crystal Lake, the dormant Jason Voorhees is accidentally released from his prison by a telekinetic teenager. Now, only she can stop him.","Jennifer Banko, John Otrin, Susan Blu, Lar Park-Lincoln",John Carl Buechler,88,R,5.3,tt0095179,https://m.media-amazon.com/images/M/MV5BYzRhMzA5ZGItODMxMy00YTRiLTg3MjUtMmRjMzliZDkxOWI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1906,Friday the 13th Part VIII: Jason Takes Manhattan,A boatful of graduating high school students headed to Manhattan accidentally pull Jason Voorhees along for the ride.,"Todd Caldecott, Tiffany Paulsen, Tim Mirkovich, Kane Hodder",Rob Hedden,100,R,4.6,tt0097388,https://m.media-amazon.com/images/M/MV5BMDUyMGIxZDctNDVlMy00ZmVlLWIzZGUtMzQ2NWVhNTgwMjIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1907,Halloween,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.","Donald Pleasence, Jamie Lee Curtis, Nancy Kyes, P.J. Soles",John Carpenter,91,R,7.8,tt0077651,https://m.media-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1908,Halloween II,"While Sheriff Brackett and Dr. Loomis hunt for Michael Myers, a traumatized Laurie is rushed to hospital, and the serial killer is not far behind her.","Jamie Lee Curtis, Donald Pleasence, Charles Cyphers, Jeffrey Kramer",Rick Rosenthal,92,R,6.6,tt0082495,https://m.media-amazon.com/images/M/MV5BMjZmYjg0ODctOTIyYy00YzhkLTgyMzEtNjUyY2JiZjVmYzI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1909,Halloween III: Season of the Witch,Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,"Tom Atkins, Stacey Nelkin, Dan O'Herlihy, Michael Currie",Tommy Lee Wallace,98,R,4.8,tt0085636,https://m.media-amazon.com/images/M/MV5BN2YzYjI0MWYtYWUyZS00ZDQ4LWEzN2EtMDU4NDJmNjA2ZWFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1910,Halloween 4: The Return of Michael Myers,"Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece. Can Dr. Loomis stop him?","Donald Pleasence, Ellie Cornell, Danielle Harris, George P. Wilbur",Dwight H. Little,88,R,5.9,tt0095271,https://m.media-amazon.com/images/M/MV5BYWNiNjBhZjAtMzVkNi00MTJiLWI0NGQtODE2NmIyNmU2OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1911,Halloween 5: The Revenge of Michael Myers,"One year after the events of Halloween 4: The Return of Michael Myers (1988), the Shape returns to Haddonfield once again in an attempt to kill his now-mute niece.","Donald Pleasence, Danielle Harris, Ellie Cornell, Beau Starr",Dominique Othenin-Girard,96,R,5.2,tt0097474,https://m.media-amazon.com/images/M/MV5BZWE2YTU2ZjMtZjRjOS00NjQ3LWIyYzItMTk2N2YxMjY1ZGRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1912,Prom Night,"Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.","Brittany Snow, Scott Porter, Jessica Stroup, Dana Davis",Nelson McCormick,88,PG-13,3.9,tt0926129,https://m.media-amazon.com/images/M/MV5BMTI0NzcyMjAxOF5BMl5BanBnXkFtZTcwMjEwNDc1MQ@@._V1_SX300.jpg
1913,Prom Night II,"Thirty years after her accidental death at her 1957 senior prom, the tortured spirit of prom queen Mary Lou Maloney returns to seek revenge.","Michael Ironside, Wendy Lyon, Louis Ferreira, Lisa Schrage",Bruce Pittman,97,R,5.6,tt0093176,https://m.media-amazon.com/images/M/MV5BZGFmZjQ0ZTYtNjNkOC00OTAxLTlmMWMtNThmMWRkMTcyODY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1914,Prom Night III: The Last Kiss,"The malevolent spirit of Mary Lou Maloney returns to Hamilton High, where she manipulates a naive male student into helping her wreak havoc on the school.","Tim Conlon, Cynthia Preston, David Stratton, Courtney Taylor","Ron Oliver, Peter R. Simpson",97,R,4.5,tt0098136,https://ia.media-imdb.com/images/M/MV5BOGE5MTRiNGUtOTQwYi00MTViLWJkOGQtYmU0NmRiZDEzZWJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1915,Prom Night IV: Deliver Us from Evil,"Four students ditch their high school prom for a party at a summer home, unaware that a psychotic priest is on the loose, determined to punish sinners.","Nicole de Boer, J.H. Wyman, Joy Tanner, Alle Ghadban",Clay Borris,92,R,4.1,tt0105179,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA5NjFjMzYtZTUzZC00OWY5LTg0ZjctYjA2MTNhYWQzNmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1916,Child's Play,"A single mother gives her son a much sought-after doll for his birthday, only to discover that it is possessed by the soul of a serial killer.","Catherine Hicks, Chris Sarandon, Alex Vincent, Brad Dourif",Tom Holland,87,R,6.6,tt0094862,https://m.media-amazon.com/images/M/MV5BZGU1MjNiYWYtNGQ5MS00MTgzLTlkYjItZDhhNTdlMTkxZGVlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
1917,Child's Play 2,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.","Alex Vincent, Jenny Agutter, Gerrit Graham, Christine Elise",John Lafia,84,R,5.8,tt0099253,https://m.media-amazon.com/images/M/MV5BM2Y0NGNiNGItYzYzOS00NDk0LTkzNWUtMGZjMjc1NWM4MzE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1918,Child's Play 3,"Chucky returns for revenge against Andy, the young boy who defeated him, and now a teenager living in a military academy.","Justin Whalin, Perrey Reeves, Jeremy Sylvers, Travis Fine",Jack Bender,90,R,5.1,tt0103956,https://m.media-amazon.com/images/M/MV5BOTRjYWVhNjAtMjIwOC00NjU3LTliZTAtMjczMmEwMzQ5Y2Y3XkEyXkFqcGdeQXVyMjQwNTU1NTc@._V1_SX300.jpg
1919,Poltergeist,A family's home is haunted by a host of demonic ghosts.,"Craig T. Nelson, JoBeth Williams, Beatrice Straight, Dominique Dunne",Tobe Hooper,114,PG,7.4,tt0084516,https://m.media-amazon.com/images/M/MV5BNzliZmRlYTctYmNkYS00NzE5LWI1OWQtMTRiODY5MDMwMTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1920,Poltergeist II: The Other Side,"The Freeling family have a new house, but their troubles with supernatural forces don't seem to be over.","JoBeth Williams, Craig T. Nelson, Heather O'Rourke, Oliver Robins",Brian Gibson,91,PG-13,5.7,tt0091778,https://m.media-amazon.com/images/M/MV5BNDYwODU0MTgxNl5BMl5BanBnXkFtZTcwMzkzODM1NA@@._V1_SX300.jpg
1921,Poltergeist III,"Carol Anne is staying with her aunt in a high-rise building, where the supernatural forces haunting her make their return.","Tom Skerritt, Nancy Allen, Heather O'Rourke, Zelda Rubinstein",Gary Sherman,98,PG-13,4.6,tt0095889,https://m.media-amazon.com/images/M/MV5BNjZjMWMwZTEtZjFjNy00M2Y1LWJmMWYtNjFjZjJiNGNiYzc1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1922,The Exorcist,"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter.","Ellen Burstyn, Max von Sydow, Lee J. Cobb, Kitty Winn",William Friedkin,122,R,8.0,tt0070047,https://m.media-amazon.com/images/M/MV5BYjhmMGMxZDYtMTkyNy00YWVmLTgyYmUtYTU3ZjcwNTBjN2I1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
1923,Exorcist II: The Heretic,"A teenage girl once possessed by a demon finds that it still lurks within her. Meanwhile, a priest investigates the death of the girl's exorcist.","Linda Blair, Richard Burton, Louise Fletcher, Max von Sydow",John Boorman,117,R,3.7,tt0076009,https://m.media-amazon.com/images/M/MV5BZTQ2NmY5NmUtNWJiNS00ZjZmLTllMjQtNzU3YWZlM2E2MmJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1924,The Exorcist III,"A police Lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward.","George C. Scott, Ed Flanders, Brad Dourif, Jason Miller",William Peter Blatty,110,R,6.3,tt0099528,https://m.media-amazon.com/images/M/MV5BZDNhMWJiYjgtZDUzMC00ZmI1LTg0YmQtM2ZlN2I5NjE0ZDRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1925,Lethal Weapon,Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.,"Mel Gibson, Danny Glover, Gary Busey, Mitchell Ryan",Richard Donner,109,R,7.6,tt0093409,https://m.media-amazon.com/images/M/MV5BZTllNWNlZjctMWQwMS00ZDc3LTg5ZjMtNzhmNzhjMmVhYTFlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
1926,Lethal Weapon 2,Riggs and Murtaugh are on the trail of South African diplomats who are using their immunity to engage in criminal activities.,"Mel Gibson, Danny Glover, Joe Pesci, Joss Ackland",Richard Donner,114,R,7.2,tt0097733,https://m.media-amazon.com/images/M/MV5BYTg0YmE1M2ItNGM2OC00MmZjLTgwMTMtZjlmOGE4N2EyNTVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1927,Lethal Weapon 3,Martin Riggs and Roger Murtaugh pursue a former LAPD officer who uses his knowledge of police procedure and policies to steal and sell confiscated guns and ammunition to local street gangs.,"Mel Gibson, Danny Glover, Joe Pesci, Rene Russo",Richard Donner,118,R,6.7,tt0104714,https://m.media-amazon.com/images/M/MV5BOTFlNjI0NDQtMzlkNC00ZDU0LWE0ODktYmI2OTc2YjZlZmVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1928,Gremlins,A boy inadvertently breaks three important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.,"Hoyt Axton, John Louie, Keye Luke, Don Steele",Joe Dante,106,PG,7.2,tt0087363,https://m.media-amazon.com/images/M/MV5BZDVjN2FkYTQtNTBlOC00MjM5LTgzMWEtZWRlNGUyYmNiOTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1929,Gremlins 2: The New Batch,"The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper.","Zach Galligan, Phoebe Cates, John Glover, Robert Prosky",Joe Dante,106,PG-13,6.3,tt0099700,https://m.media-amazon.com/images/M/MV5BZGE3MTA3OWQtYzVjYi00MjkwLThlZTQtNWUzOGVlYjEwMzBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
1930,The Goonies,"In order to save their home from foreclosure, a group of misfits set out to find a pirate's ancient valuable treasure.","Sean Astin, Josh Brolin, Jeff Cohen, Corey Feldman",Richard Donner,114,PG,7.8,tt0089218,https://m.media-amazon.com/images/M/MV5BNGViMjJjNTUtY2IzNi00YzcyLWFjODUtMjc0NTI3YWNhNjgzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1931,The Mask of Zorro,"A young thief, seeking revenge for the death of his brother, is trained by the once great, but aged Zorro, who also pursues vengeance of his own.","José María de Tavira, Diego Sieres, Emiliano Guerra, Yolanda Orizaga",Martin Campbell,136,PG-13,6.7,tt0120746,https://m.media-amazon.com/images/M/MV5BMzg4ZjQ4OGUtZjkxMi00Y2I2LWEzNTAtODI2ZjkxMGVjNTQwXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_SX300.jpg
1932,Polish Wedding,"The film centers on a big Polish family. Jadzia is the mother and the ruler of the Pzoniak family (she has five children). Though she's happily married to Bolek, she is also having a ...","Claire Danes, Jon Bradford, Lena Olin, Ramsey Krull",Theresa Connelly,105,PG-13,5.4,tt0119910,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTk0MzI1Nl5BMl5BanBnXkFtZTYwMzU4NjY5._V1_SX300.jpg
